ZCTA,Mean Household Income
60160,57809
60162,63554
60163,75856
60164,67943
60165,48980
60169,83128
60171,54899
60172,90522
60173,80765
60174,108644
60175,154874
60176,59339
60177,98395
60178,76695
60180,79307
60181,80550
60184,216973
60185,92759
60187,112905
60188,86288
60189,122504
60190,124967
60191,73401
60192,143328
60193,88219
60194,88190
60195,78808
60201,111226
60202,96480
60203,155818
60301,83392
60302,117741
60304,108011
60305,179850
60401,68096
60402,64544
60403,58657
60404,98313
60406,50070
60407,63188
60408,68157
60409,50510
60410,97186
60411,53399
60415,54039
60416,71370
60417,78419
60419,57207
60420,69044
60421,81976
60422,131122
60423,115931
60424,76749
60425,62870
60426,36580
60428,44078
60429,59363
60430,84566
60431,93761
60432,47537
60433,53878
60435,65652
60436,53396
60437,46320
60438,62554
60439,113093
60440,80297
60441,88009
60442,87985
60443,75956
60444,76197
60445,65499
60446,74673
60447,95004
60448,112747
60449,97762
60450,78098
60451,105007
60452,80347
60453,71748
60455,59887
60456,52893
60457,70249
60458,62080
60459,66739
60460,73582
60461,114653
60462,100399
60463,102454
60464,104907
60465,69790
60466,56308
60467,112341
60468,80339
60469,46747
60470,68195
60471,65736
60472,37363
60473,76838
60474,67771
60475,54168
60476,53846
60477,78136
60478,70501
60479,86727
60480,89340
60481,69839
60482,58862
60484,55969
60487,109454
60490,120090
60491,102733
60501,55199
60502,141133
60503,120930
60504,86902
60505,52690
60506,70276
60510,111453
60511,84871
60512,60705
60513,88545
60514,150308
60515,111971
60516,102655
60517,99221
60518,59654
60519,No Data
60520,74840
60521,242767
60523,161208
60525,106848
60526,97680
60527,122427
60530,81777
60531,74854
60532,99878
60534,58781
60536,86572
60537,74151
60538,75868
60539,No Data
60540,129577
60541,89362
60542,101822
60543,103366
60544,83009
60545,75584
60546,100482
60548,69870
60549,58821
60550,59157
60551,75555
60552,86726
60553,67725
60554,123723
60555,99560
60556,81044
60557,No Data
60558,185987
60559,78289
60560,97314
60561,101631
60563,102785
60564,162690
60565,139090
60585,126198
60586,100323
60601,143400
60602,96194
60603,187240
60604,232790
60605,115185
60606,129166
60607,109985
60608,49408
60609,44931
60610,115573
60611,157174
60612,53817
60613,100211
60614,135572
60615,62779
60616,60917
60617,51014
60618,83448
60619,46399
60620,44269
60621,31288
60622,99320
60623,37996
60624,32885
60625,77447
60626,54007
60628,46308
60629,49797
60630,74542
60631,87747
60632,47633
60633,55582
60634,67070
60636,37638
60637,49852
60638,72966
60639,48379
60640,68197
60641,64329
60642,95198
60643,77730
60644,37701
60645,72428
60646,100940
60647,76815
60649,40932
60651,45329
60652,72660
60653,47453
60654,138233
60655,98551
60656,70514
60657,116146
60659,65033
60660,60578
60661,111232
60706,64141
60707,67548
60712,124060
60714,66730
60803,61390
60804,52530
60805,79600
60827,43986
60901,53141
60910,49137
60911,72394
60912,52422
60913,67192
60914,73839
60915,60727
60917,74317
60918,62457
60919,63700
60920,53518
60921,46343
60922,66483
60924,73614
60926,37375
60927,80631
60928,54514
60929,56899
60930,55304
60931,60350
60932,No Data
60933,60514
60934,64394
60935,77558
60936,63256
60938,54785
60940,75579
60941,79190
60942,55793
60945,52412
60946,85573
60948,88517
60949,48948
60950,69865
60951,72484
60952,49511
60953,68433
60954,65404
60955,62362
60957,60501
60958,32822
60959,61621
60960,52060
60961,67855
60962,57098
60963,67041
60964,64475
60966,54985
60968,76230
60969,100713
60970,50658
60973,52398
60974,42286
61001,59656
61006,66121
61007,99296
61008,72768
61010,86381
61011,106744
61012,56395
61013,62103
61014,65863
61015,58493
61016,75614
61018,89554
61019,73097
61020,67566
61021,63936
61024,70917
61025,68384
61027,No Data
61028,64460
61030,57946
61031,61936
61032,52162
61036,79870
61037,85981
61038,59101
61039,60525
61041,67364
61042,64120
61043,78925
61044,66667
61046,71667
61047,57971
61048,60545
61049,73656
61050,48141
61051,62342
61052,71471
61053,62848
61054,54205
61057,81223
61059,33821
61060,58140
61061,68145
61062,69166
61063,71774
61064,63355
61065,73366
61067,71630
61068,58835
61070,69854
61071,49789
61072,79700
61073,89872
61074,54458
61075,62892
61077,No Data
61078,61306
61079,54345
61080,69018
61081,63742
61084,88780
61085,57744
61087,52616
61088,87197
61089,61969
61091,53951
61101,40586
61102,46578
61103,49452
61104,31723
61107,75633
61108,57121
61109,49592
61111,67168
61112,89316
61114,91255
61115,62095
61201,55016
61230,63080
61231,58746
61232,79478
61234,65364
61235,61644
61236,38340
61238,66085
61239,37819
61240,90340
61241,64019
61242,80397
61243,69279
61244,54745
61250,69394
61251,63849
61252,61884
61254,84195
61256,85863
61257,57245
61258,51524
61259,77346
61260,70470
61261,53819
61262,69302
61263,54108
61264,62105
61265,63944
61270,69813
61272,56837
61273,78862
61274,93355
61275,86355
61276,86325
61277,60568
61278,106005
61279,73716
61281,81123
61282,58933
61283,53152
61284,89742
61285,56332
61301,57432
61310,54661
61311,120351
61312,73748
61313,59094
61314,68018
61315,46265
61316,70877
61317,66759
61318,75275
61319,64926
61320,61669
61321,58084
61322,48372
61323,46175
61324,47256
61325,99817
61326,60843
61327,73905
61328,No Data
61329,64318
61330,74684
61331,No Data
61332,52022
61333,61959
61334,71126
61335,72794
61336,72854
61337,54558
61338,43646
61340,75191
61341,62678
61342,60343
61344,42160
61345,63902
61346,49018
61348,61631
61349,81116
61350,67082
61353,65682
61354,62109
61356,66850
61358,51329
61359,57902
61360,73159
61361,62452
61362,60060
61363,61571
61364,54437
61367,69610
61368,62509
61369,56591
61370,64439
61372,60850
61373,70097
61374,61350
61375,60206
61376,66207
61377,65095
61378,54576
61379,53377
61401,48919
61410,52013
61411,54249
61412,55434
61413,62692
61414,52029
61415,66814
61416,31253
61417,39403
61418,70041
61419,88019
61420,57381
61421,63953
61422,44323
61423,80937
61424,77274
61425,82622
61426,63658
61427,61688
61428,77491
61430,64364
61431,48693
61432,66593
61433,No Data
61434,48836
61435,60607
61436,66993
61437,64733
61438,83908
61439,47389
61440,56312
61441,62429
61442,43002
61443,49772
61447,59896
61448,56100
61449,43225
61450,56124
61451,97652
61452,54393
61453,49975
61454,53606
61455,51032
61458,67999
61459,50725
61460,59466
61462,56021
61465,73044
61466,85138
61467,68711
61468,57659
61469,61816
61470,45844
61471,58082
61472,67423
61473,58863
61474,42681
61475,63138
61476,62269
61477,52577
61478,57909
61479,94579
61480,56907
61482,50798
61483,67741
61484,52157
61485,80724
61486,62908
61488,57315
61489,58196
61490,72488
61491,66541
61501,48141
61516,67756
61517,93266
61519,51160
61520,53396
61523,68080
61524,48168
61525,122376
61526,100089
61528,94458
61529,80621
61530,69794
61531,58778
61532,59975
61533,63491
61534,63012
61535,101756
61536,75179
61537,57898
61539,49849
61540,69506
61541,47734
61542,59400
61543,36573
61544,53564
61545,73720
61546,63463
61547,99202
61548,94936
61550,86372
61552,49467
61553,57416
61554,60270
61559,81512
61560,74134
61561,78996
61562,No Data
61563,49331
61564,54301
61565,70275
61567,40043
61568,79164
61569,66578
61570,63366
61571,83199
61572,53675
61602,66833
61603,43227
61604,51897
61605,32918
61606,51748
61607,66430
61610,53211
61611,68384
61614,80182
61615,90261
61616,60173
61625,No Data
61701,58973
61704,104131
61705,117930
61720,49008
61721,58248
61722,67549
61723,65433
61724,70819
61725,81749
61726,61562
61727,68002
61728,76188
61729,94492
61730,61801
61731,77968
61732,112990
61733,101827
61734,70727
61735,87453
61736,110623
61737,102344
61738,75838
61739,70888
61740,70981
61741,66828
61742,96297
61743,67166
61744,76720
61745,85136
61747,72652
61748,95674
61749,57042
61750,45526
61751,55128
61752,68904
61753,86943
61754,101906
61755,89259
61756,62628
61759,76498
61760,64402
61761,68400
61764,67540
61769,64840
61770,65593
61771,65122
61772,64889
61773,54379
61774,67688
61775,65120
61776,85951
61777,67925
61778,65850
61801,46379
61802,59785
61810,65718
61811,54072
61812,83249
61813,75408
61814,69172
61815,50024
61816,83330
61817,71612
61818,59372
61820,36233
61821,68636
61822,106135
61830,77290
61831,69420
61832,47829
61833,46580
61834,66618
61839,65569
61840,82697
61841,63586
61842,62527
61843,71629
61844,66924
61845,73756
61846,50168
61847,77574
61848,43766
61849,86076
61850,68199
61851,61601
61852,68966
61853,93937
61854,65571
61855,71683
61856,91274
61857,44312
61858,65017
61859,89526
61862,74461
61863,74122
61864,87521
61865,57661
61866,48311
61870,57019
61871,79519
61872,80228
61873,78320
61874,74834
61875,84367
61876,53820
61877,73451
61878,61997
61880,77847
61882,64035
61883,53625
61884,90394
61910,65518
61911,61163
61912,65667
61913,61978
61914,56280
61917,64581
61919,72535
61920,50588
61924,64235
61925,73844
61928,72381
61929,54816
61930,55575
61931,58943
61932,55055
61933,45926
61936,64202
61937,63752
61938,57951
61940,44088
61941,No Data
61942,52537
61943,54006
61944,57192
61949,51626
61951,58013
61953,63754
61955,42506
61956,55109
61957,57773
62001,79404
62002,53421
62006,80927
62009,48102
62010,73705
62011,43537
62012,75984
62013,53921
62014,67810
62015,66434
62016,56137
62017,67570
62018,51654
62019,56694
62021,102802
62022,60959
62023,70354
62024,57597
62025,94404
62027,62944
62028,86505
62030,24828
62031,56033
62032,53848
62033,53919
62034,85810
62035,71131
62036,76883
62037,61804
62040,55287
62044,57876
62045,64271
62046,82578
62047,62566
62048,49482
62049,61516
62050,37302
62051,82377
62052,64641
62053,44118
62054,62540
62056,51942
62058,49663
62059,29600
62060,31548
62061,81911
62062,107230
62063,73726
62065,43088
62067,64076
62069,61614
62070,No Data
62074,79942
62075,57942
62076,44161
62077,41398
62078,42198
62079,64622
62080,54409
62081,78169
62082,48589
62083,53571
62084,49341
62085,44813
62086,43423
62087,45930
62088,57876
62089,55255
62090,30136
62091,75862
62092,48573
62093,37863
62094,55154
62095,54149
62097,67927
62098,57866
62201,27073
62203,37365
62204,25740
62205,32116
62206,40555
62207,25654
62208,68923
62214,71283
62215,82231
62216,90117
62217,52602
62218,97899
62219,59045
62220,64389
62221,81294
62223,72837
62225,69081
62226,65690
62230,83372
62231,68631
62232,73626
62233,53321
62234,64942
62236,89590
62237,60473
62238,50977
62239,58209
62240,53268
62241,59948
62242,64242
62243,81524
62244,80726
62245,81150
62246,67396
62248,55890
62249,80892
62250,63011
62253,45579
62254,86153
62255,57593
62257,58231
62258,75482
62260,85544
62261,75340
62262,50943
62263,63390
62264,76819
62265,73264
62266,115145
62268,88676
62269,97311
62271,68186
62272,47893
62273,55850
62274,52330
62275,63415
62277,51832
62278,73195
62279,30624
62280,68670
62281,85545
62282,72385
62284,49046
62285,87331
62286,59134
62288,58816
62289,58456
62292,44524
62293,82463
62294,90130
62295,80315
62297,39139
62298,88208
62301,48363
62305,75124
62311,71623
62312,51500
62313,59286
62314,45976
62316,47119
62319,62141
62320,57266
62321,60485
62323,50736
62324,47103
62325,45237
62326,51195
62330,51111
62334,48276
62336,53237
62338,64417
62339,57426
62340,51576
62341,57196
62343,49668
62344,65641
62345,45772
62346,40271
62347,62202
62348,44786
62349,51856
62351,60561
62352,54972
62353,58825
62354,65707
62355,49277
62356,42379
62357,44791
62358,56027
62359,72733
62360,57103
62361,43345
62362,39721
62363,54388
62365,73929
62366,48055
62367,56474
62370,47537
62373,59880
62374,40552
62375,87896
62376,54999
62378,54330
62379,53513
62380,58547
62401,69491
62410,63178
62411,59304
62413,57966
62414,54908
62417,55458
62418,50136
62419,54373
62420,60401
62421,76123
62422,47947
62423,53848
62424,66088
62425,67160
62426,54113
62427,62019
62428,50907
62431,48610
62432,61818
62433,62215
62434,57031
62436,47232
62438,52164
62439,50027
62440,67252
62441,62808
62442,53643
62443,50313
62444,52463
62445,58501
62446,55166
62447,53940
62448,59445
62449,63585
62450,55371
62451,53933
62452,66199
62454,66013
62458,46438
62459,51486
62460,45653
62461,71929
62462,63958
62463,58009
62465,60291
62466,48508
62467,84053
62468,61161
62469,79753
62471,62684
62473,52870
62474,62754
62475,70521
62476,50085
62477,67247
62478,69603
62479,79111
62480,55105
62481,58131
62501,75907
62510,48275
62512,67968
62513,60430
62514,73009
62515,62764
62517,41469
62518,72883
62519,64952
62520,79535
62521,66863
62522,54085
62523,10857
62526,49365
62530,71370
62531,75123
62532,70874
62533,57510
62534,57301
62535,122822
62536,93673
62537,68761
62538,48189
62539,67825
62540,50051
62541,53946
62543,52658
62544,92389
62545,53188
62546,67263
62547,56618
62548,67500
62549,80409
62550,68533
62551,55255
62553,54166
62554,83903
62555,73346
62556,62047
62557,45014
62558,76718
62560,57192
62561,65309
62563,109999
62565,53786
62567,62312
62568,65369
62570,47510
62571,63764
62572,66898
62573,76187
62601,104360
62610,54107
62611,64550
62612,71111
62613,79891
62615,80713
62617,50525
62618,53525
62621,62441
62622,No Data
62624,55253
62625,106662
62626,65096
62627,69449
62628,77141
62629,88129
62630,74482
62631,67271
62633,69295
62634,76804
62635,64193
62638,71941
62639,48441
62640,65560
62642,76960
62643,59219
62644,53158
62649,62916
62650,60101
62655,51763
62656,58426
62661,65588
62663,68190
62664,52674
62665,49106
62666,77421
62667,60388
62668,60923
62670,82802
62671,66825
62672,46512
62673,60329
62674,62702
62675,69012
62677,76810
62681,61280
62682,65336
62684,103990
62685,67661
62688,54897
62689,64309
62690,60253
62691,59506
62692,63572
62693,94194
62694,61038
62695,51533
62701,38335
62702,50454
62703,46611
62704,69139
62707,74412
62711,116406
62712,110232
62801,50858
62803,66522
62806,50941
62807,50822
62808,66749
62809,62827
62810,71237
62811,40108
62812,52886
62814,58877
62815,50880
62816,54002
62817,56527
62818,56030
62819,35367
62820,86486
62821,62638
62822,42420
62823,50583
62824,49358
62825,44903
62827,49134
62828,64851
62829,No Data
62830,52072
62831,63207
62832,50699
62833,91461
62835,57658
62836,61781
62837,54974
62838,52311
62839,50873
62841,78775
62842,50931
62843,23174
62844,47767
62846,50681
62848,57978
62849,55540
62850,50085
62851,96489
62852,55511
62853,50947
62854,48589
62856,39459
62858,62586
62859,50172
62860,60640
62861,42259
62862,105391
62863,58964
62864,56847
62865,62075
62867,44896
62868,53208
62869,63530
62870,50321
62871,49587
62872,56594
62874,39202
62875,63849
62876,63081
62877,67339
62878,65626
62879,43284
62880,45817
62881,58810
62882,45712
62883,58971
62884,48163
62885,56947
62886,55105
62887,54707
62888,56834
62889,56741
62890,50149
62891,44548
62892,56335
62893,69741
62894,62128
62895,57348
62896,47143
62897,52017
62898,62642
62899,53471
62901,41590
62902,67051
62903,69089
62905,40770
62906,54836
62907,64132
62908,50722
62910,62222
62912,47333
62914,26906
62915,42085
62916,57226
62917,35999
62918,65007
62919,51449
62920,63968
62921,29367
62922,53971
62923,46521
62924,46170
62926,53960
62927,36365
62928,33577
62930,49006
62931,59328
62932,63993
62933,50935
62934,76307
62935,52099
62938,55229
62939,60717
62940,53647
62941,60898
62942,43290
62943,38433
62946,53793
62947,48617
62948,53782
62949,39209
62950,34754
62951,50310
62952,48753
62953,37029
62954,57413
62956,56974
62957,44847
62958,73736
62959,62071
62960,53935
62961,62519
62962,67060
62963,37402
62964,42418
62965,49972
62966,51772
62967,44363
62969,34255
62970,61093
62972,45342
62974,51875
62975,32853
62976,55120
62977,62895
62979,52912
62982,34871
62983,43611
62984,48186
62985,54541
62987,49565
62988,42747
62990,36719
62992,40489
62994,55143
62995,56079
62996,49168
62997,33792
62998,52992
62999,41813
63005,212918
63010,70068
63011,111990
63012,72648
63013,64814
63014,44374
63015,64208
63016,61606
63017,124425
63019,57093
63020,52376
63021,103814
63023,62365
63025,104599
63026,85221
63028,65392
63030,48144
63031,65311
63033,60911
63034,91791
63036,46021
63037,49008
63038,157775
63039,60556
63040,123281
63041,45549
63042,54866
63043,72774
63044,64827
63045,No Data
63047,No Data
63048,59057
63049,75791
63050,63724
63051,63630
63052,73684
63053,61779
63055,76776
63056,50159
63057,No Data
63060,72646
63061,48003
63068,63735
63069,75552
63070,51016
63071,40830
63072,58607
63073,189864
63074,48209
63077,51585
63079,No Data
63080,47579
63084,62056
63087,61066
63088,74095
63089,60643
63090,72466
63091,58062
63101,64670
63102,67012
63103,53538
63104,62453
63105,156740
63106,20952
63107,31538
63108,61004
63109,67737
63110,59288
63111,41774
63112,46889
63113,31910
63114,50346
63115,33504
63116,52488
63117,100435
63118,43868
63119,98315
63120,31206
63121,44559
63122,115861
63123,64816
63124,208737
63125,55138
63126,83237
63127,142354
63128,93040
63129,83500
63130,89316
63131,203005
63132,90471
63133,32067
63134,45528
63135,49011
63136,39679
63137,42272
63138,47936
63139,60732
63140,18658
63141,150069
63143,48684
63144,98500
63146,80044
63147,39646
63155,No Data
63301,67495
63303,85102
63304,100650
63330,59697
63332,103068
63333,41706
63334,50865
63336,54872
63339,68536
63341,120619
63343,51493
63344,55874
63345,50251
63347,58258
63348,86074
